Ensemble_id	GO_Term	type	desc
ENSCAFG00845009309.1	GO:0000244	biological_process	spliceosomal tri-snRNP complex assembly
ENSCAFG00845009309.1	GO:0000353	biological_process	formation of quadruple SL/U4/U5/U6 snRNP
ENSCAFG00845009309.1	GO:0005688	cellular_component	U6 snRNP
ENSCAFG00845009309.1	GO:0046540	cellular_component	U4/U6 x U5 tri-snRNP complex
ENSCAFG00845001668.1	GO:0017070	molecular_function	U6 snRNA binding
ENSCAFG00845001668.1	GO:0000244	biological_process	spliceosomal tri-snRNP complex assembly
ENSCAFG00845001668.1	GO:0000353	biological_process	formation of quadruple SL/U4/U5/U6 snRNP
ENSCAFG00845001668.1	GO:0005687	cellular_component	U4 snRNP
ENSCAFG00845001668.1	GO:0046540	cellular_component	U4/U6 x U5 tri-snRNP complex
ENSCAFG00845010515.1	GO:0030621	molecular_function	U4 snRNA binding
ENSCAFG00845010515.1	GO:0000244	biological_process	spliceosomal tri-snRNP complex assembly
ENSCAFG00845010515.1	GO:0000353	biological_process	formation of quadruple SL/U4/U5/U6 snRNP
ENSCAFG00845010515.1	GO:0005688	cellular_component	U6 snRNP
ENSCAFG00845010515.1	GO:0046540	cellular_component	U4/U6 x U5 tri-snRNP complex
ENSCAFG00845024193.1	GO:0006396	biological_process	RNA processing
ENSCAFG00845024193.1	GO:0005730	cellular_component	nucleolus
ENSCAFG00845011595.1	GO:0017070	molecular_function	U6 snRNA binding
ENSCAFG00845011595.1	GO:0000244	biological_process	spliceosomal tri-snRNP complex assembly
ENSCAFG00845011595.1	GO:0000353	biological_process	formation of quadruple SL/U4/U5/U6 snRNP
ENSCAFG00845011595.1	GO:0005687	cellular_component	U4 snRNP
ENSCAFG00845011595.1	GO:0046540	cellular_component	U4/U6 x U5 tri-snRNP complex
ENSCAFG00845026495.1	GO:0006396	biological_process	RNA processing
ENSCAFG00845026495.1	GO:0005730	cellular_component	nucleolus
ENSCAFG00030022163.1	GO:0045131	molecular_function	pre-mRNA branch point binding
ENSCAFG00030022163.1	GO:0000348	biological_process	mRNA branch site recognition
ENSCAFG00030022163.1	GO:0005693	cellular_component	U12 snRNP
ENSCAFG00845026549.1	GO:0030621	molecular_function	U4 snRNA binding
ENSCAFG00845026549.1	GO:0000244	biological_process	spliceosomal tri-snRNP complex assembly
ENSCAFG00845026549.1	GO:0000353	biological_process	formation of quadruple SL/U4/U5/U6 snRNP
ENSCAFG00845026549.1	GO:0005688	cellular_component	U6 snRNP
ENSCAFG00845026549.1	GO:0046540	cellular_component	U4/U6 x U5 tri-snRNP complex
ENSCAFG00845006220.1	GO:0030621	molecular_function	U4 snRNA binding
ENSCAFG00845006220.1	GO:0000244	biological_process	spliceosomal tri-snRNP complex assembly
ENSCAFG00845006220.1	GO:0000353	biological_process	formation of quadruple SL/U4/U5/U6 snRNP
ENSCAFG00845006220.1	GO:0005688	cellular_component	U6 snRNP
ENSCAFG00845006220.1	GO:0046540	cellular_component	U4/U6 x U5 tri-snRNP complex
ENSCAFG00845000324.1	GO:0030621	molecular_function	U4 snRNA binding
ENSCAFG00845000324.1	GO:0000244	biological_process	spliceosomal tri-snRNP complex assembly
ENSCAFG00845000324.1	GO:0000353	biological_process	formation of quadruple SL/U4/U5/U6 snRNP
ENSCAFG00845000324.1	GO:0005688	cellular_component	U6 snRNP
ENSCAFG00845000324.1	GO:0046540	cellular_component	U4/U6 x U5 tri-snRNP complex
ENSCAFG00845027727.1	GO:0017070	molecular_function	U6 snRNA binding
ENSCAFG00845027727.1	GO:0000244	biological_process	spliceosomal tri-snRNP complex assembly
ENSCAFG00845027727.1	GO:0000353	biological_process	formation of quadruple SL/U4/U5/U6 snRNP
ENSCAFG00845027727.1	GO:0005687	cellular_component	U4 snRNP
ENSCAFG00845027727.1	GO:0046540	cellular_component	U4/U6 x U5 tri-snRNP complex
ENSCAFG00030007904.1	GO:0017070	molecular_function	U6 snRNA binding
ENSCAFG00030007904.1	GO:0000244	biological_process	spliceosomal tri-snRNP complex assembly
ENSCAFG00030007904.1	GO:0000353	biological_process	formation of quadruple SL/U4/U5/U6 snRNP
ENSCAFG00030007904.1	GO:0005687	cellular_component	U4 snRNP
ENSCAFG00030007904.1	GO:0046540	cellular_component	U4/U6 x U5 tri-snRNP complex
ENSCAFG00845017185.1	GO:0030621	molecular_function	U4 snRNA binding
ENSCAFG00845017185.1	GO:0000244	biological_process	spliceosomal tri-snRNP complex assembly
ENSCAFG00845017185.1	GO:0000353	biological_process	formation of quadruple SL/U4/U5/U6 snRNP
ENSCAFG00845017185.1	GO:0005688	cellular_component	U6 snRNP
ENSCAFG00845017185.1	GO:0046540	cellular_component	U4/U6 x U5 tri-snRNP complex
ENSCAFG00845017789.1	GO:0017070	molecular_function	U6 snRNA binding
ENSCAFG00845017789.1	GO:0000244	biological_process	spliceosomal tri-snRNP complex assembly
ENSCAFG00845017789.1	GO:0000353	biological_process	formation of quadruple SL/U4/U5/U6 snRNP
ENSCAFG00845017789.1	GO:0005687	cellular_component	U4 snRNP
ENSCAFG00845017789.1	GO:0046540	cellular_component	U4/U6 x U5 tri-snRNP complex
ENSCAFG00845014674.1	GO:0030621	molecular_function	U4 snRNA binding
ENSCAFG00845014674.1	GO:0000244	biological_process	spliceosomal tri-snRNP complex assembly
ENSCAFG00845014674.1	GO:0000353	biological_process	formation of quadruple SL/U4/U5/U6 snRNP
ENSCAFG00845014674.1	GO:0005688	cellular_component	U6 snRNP
ENSCAFG00845014674.1	GO:0046540	cellular_component	U4/U6 x U5 tri-snRNP complex
ENSCAFG00845004514.1	GO:0006396	biological_process	RNA processing
ENSCAFG00845004514.1	GO:0005730	cellular_component	nucleolus
ENSCAFG00845010624.1	GO:0006396	biological_process	RNA processing
ENSCAFG00845010624.1	GO:0005730	cellular_component	nucleolus
ENSCAFG00845016356.1	GO:0030621	molecular_function	U4 snRNA binding
ENSCAFG00845016356.1	GO:0000244	biological_process	spliceosomal tri-snRNP complex assembly
ENSCAFG00845016356.1	GO:0000353	biological_process	formation of quadruple SL/U4/U5/U6 snRNP
ENSCAFG00845016356.1	GO:0005688	cellular_component	U6 snRNP
ENSCAFG00845016356.1	GO:0046540	cellular_component	U4/U6 x U5 tri-snRNP complex
ENSCAFG00000041400.2	GO:0045131	molecular_function	pre-mRNA branch point binding
ENSCAFG00000041400.2	GO:0000348	biological_process	mRNA branch site recognition
ENSCAFG00000041400.2	GO:0005686	cellular_component	U2 snRNP
ENSCAFG00845023850.1	GO:0006396	biological_process	RNA processing
ENSCAFG00845023850.1	GO:0005730	cellular_component	nucleolus
ENSCAFG00845011694.1	GO:0006396	biological_process	RNA processing
ENSCAFG00845011694.1	GO:0005730	cellular_component	nucleolus
ENSCAFG00845029598.1	GO:0030621	molecular_function	U4 snRNA binding
ENSCAFG00845029598.1	GO:0000244	biological_process	spliceosomal tri-snRNP complex assembly
ENSCAFG00845029598.1	GO:0000353	biological_process	formation of quadruple SL/U4/U5/U6 snRNP
ENSCAFG00845029598.1	GO:0005688	cellular_component	U6 snRNP
ENSCAFG00845029598.1	GO:0046540	cellular_component	U4/U6 x U5 tri-snRNP complex
ENSCAFG00845030803.1	GO:0030622	molecular_function	U4atac snRNA binding
ENSCAFG00845030803.1	GO:0030627	molecular_function	pre-mRNA 5'-splice site binding
ENSCAFG00845030803.1	GO:0000244	biological_process	spliceosomal tri-snRNP complex assembly
ENSCAFG00845030803.1	GO:0000395	biological_process	mRNA 5'-splice site recognition
ENSCAFG00845030803.1	GO:0005691	cellular_component	U6atac snRNP
ENSCAFG00845007468.1	GO:0030621	molecular_function	U4 snRNA binding
ENSCAFG00845007468.1	GO:0000244	biological_process	spliceosomal tri-snRNP complex assembly
ENSCAFG00845007468.1	GO:0000353	biological_process	formation of quadruple SL/U4/U5/U6 snRNP
ENSCAFG00845007468.1	GO:0005688	cellular_component	U6 snRNP
ENSCAFG00845007468.1	GO:0046540	cellular_component	U4/U6 x U5 tri-snRNP complex
ENSCAFG00845006506.1	GO:0017070	molecular_function	U6 snRNA binding
ENSCAFG00845006506.1	GO:0000244	biological_process	spliceosomal tri-snRNP complex assembly
ENSCAFG00845006506.1	GO:0000353	biological_process	formation of quadruple SL/U4/U5/U6 snRNP
ENSCAFG00845006506.1	GO:0005687	cellular_component	U4 snRNP
ENSCAFG00845006506.1	GO:0046540	cellular_component	U4/U6 x U5 tri-snRNP complex
ENSCAFG00845003802.1	GO:0030621	molecular_function	U4 snRNA binding
ENSCAFG00845003802.1	GO:0000244	biological_process	spliceosomal tri-snRNP complex assembly
ENSCAFG00845003802.1	GO:0000353	biological_process	formation of quadruple SL/U4/U5/U6 snRNP
ENSCAFG00845003802.1	GO:0005688	cellular_component	U6 snRNP
ENSCAFG00845003802.1	GO:0046540	cellular_component	U4/U6 x U5 tri-snRNP complex
ENSCAFG00845002102.1	GO:0030621	molecular_function	U4 snRNA binding
ENSCAFG00845002102.1	GO:0000244	biological_process	spliceosomal tri-snRNP complex assembly
ENSCAFG00845002102.1	GO:0000353	biological_process	formation of quadruple SL/U4/U5/U6 snRNP
ENSCAFG00845002102.1	GO:0005688	cellular_component	U6 snRNP
ENSCAFG00845002102.1	GO:0046540	cellular_component	U4/U6 x U5 tri-snRNP complex
ENSCAFG00845016426.1	GO:0030621	molecular_function	U4 snRNA binding
ENSCAFG00845016426.1	GO:0000244	biological_process	spliceosomal tri-snRNP complex assembly
ENSCAFG00845016426.1	GO:0000353	biological_process	formation of quadruple SL/U4/U5/U6 snRNP
ENSCAFG00845016426.1	GO:0005688	cellular_component	U6 snRNP
ENSCAFG00845016426.1	GO:0046540	cellular_component	U4/U6 x U5 tri-snRNP complex
ENSCAFG00845008781.1	GO:0030621	molecular_function	U4 snRNA binding
ENSCAFG00845008781.1	GO:0000244	biological_process	spliceosomal tri-snRNP complex assembly
ENSCAFG00845008781.1	GO:0000353	biological_process	formation of quadruple SL/U4/U5/U6 snRNP
ENSCAFG00845008781.1	GO:0005688	cellular_component	U6 snRNP
ENSCAFG00845008781.1	GO:0046540	cellular_component	U4/U6 x U5 tri-snRNP complex
ENSCAFG00845012029.1	GO:0006396	biological_process	RNA processing
ENSCAFG00845012029.1	GO:0005730	cellular_component	nucleolus
ENSCAFG00040004350.1	GO:0045131	molecular_function	pre-mRNA branch point binding
ENSCAFG00040004350.1	GO:0000348	biological_process	mRNA branch site recognition
ENSCAFG00040004350.1	GO:0005686	cellular_component	U2 snRNP
ENSCAFG00845018260.1	GO:0006396	biological_process	RNA processing
ENSCAFG00845018260.1	GO:0005730	cellular_component	nucleolus
ENSCAFG00845026210.1	GO:0006396	biological_process	RNA processing
ENSCAFG00845026210.1	GO:0005730	cellular_component	nucleolus
ENSCAFG00845015580.1	GO:0017070	molecular_function	U6 snRNA binding
ENSCAFG00845015580.1	GO:0000244	biological_process	spliceosomal tri-snRNP complex assembly
ENSCAFG00845015580.1	GO:0000353	biological_process	formation of quadruple SL/U4/U5/U6 snRNP
ENSCAFG00845015580.1	GO:0005687	cellular_component	U4 snRNP
ENSCAFG00845015580.1	GO:0046540	cellular_component	U4/U6 x U5 tri-snRNP complex
ENSCAFG00000026125.3	GO:0006396	biological_process	RNA processing
ENSCAFG00000026125.3	GO:0005730	cellular_component	nucleolus
ENSCAFG00845022717.1	GO:0030621	molecular_function	U4 snRNA binding
ENSCAFG00845022717.1	GO:0000244	biological_process	spliceosomal tri-snRNP complex assembly
ENSCAFG00845022717.1	GO:0000353	biological_process	formation of quadruple SL/U4/U5/U6 snRNP
ENSCAFG00845022717.1	GO:0005688	cellular_component	U6 snRNP
ENSCAFG00845022717.1	GO:0046540	cellular_component	U4/U6 x U5 tri-snRNP complex
ENSCAFG00845010541.1	GO:0030621	molecular_function	U4 snRNA binding
ENSCAFG00845010541.1	GO:0000244	biological_process	spliceosomal tri-snRNP complex assembly
ENSCAFG00845010541.1	GO:0000353	biological_process	formation of quadruple SL/U4/U5/U6 snRNP
ENSCAFG00845010541.1	GO:0005688	cellular_component	U6 snRNP
ENSCAFG00845010541.1	GO:0046540	cellular_component	U4/U6 x U5 tri-snRNP complex
ENSCAFG00845005553.1	GO:0006396	biological_process	RNA processing
ENSCAFG00845005553.1	GO:0005730	cellular_component	nucleolus
ENSCAFG00845004777.1	GO:0030621	molecular_function	U4 snRNA binding
ENSCAFG00845004777.1	GO:0000244	biological_process	spliceosomal tri-snRNP complex assembly
ENSCAFG00845004777.1	GO:0000353	biological_process	formation of quadruple SL/U4/U5/U6 snRNP
ENSCAFG00845004777.1	GO:0005688	cellular_component	U6 snRNP
ENSCAFG00845004777.1	GO:0046540	cellular_component	U4/U6 x U5 tri-snRNP complex
ENSCAFG00845003027.1	GO:0017070	molecular_function	U6 snRNA binding
ENSCAFG00845003027.1	GO:0000244	biological_process	spliceosomal tri-snRNP complex assembly
ENSCAFG00845003027.1	GO:0000353	biological_process	formation of quadruple SL/U4/U5/U6 snRNP
ENSCAFG00845003027.1	GO:0005687	cellular_component	U4 snRNP
ENSCAFG00845003027.1	GO:0046540	cellular_component	U4/U6 x U5 tri-snRNP complex
ENSCAFG00845015364.1	GO:0030621	molecular_function	U4 snRNA binding
ENSCAFG00845015364.1	GO:0000244	biological_process	spliceosomal tri-snRNP complex assembly
ENSCAFG00845015364.1	GO:0000353	biological_process	formation of quadruple SL/U4/U5/U6 snRNP
ENSCAFG00845015364.1	GO:0005688	cellular_component	U6 snRNP
ENSCAFG00845015364.1	GO:0046540	cellular_component	U4/U6 x U5 tri-snRNP complex
ENSCAFG00845004178.1	GO:0030621	molecular_function	U4 snRNA binding
ENSCAFG00845004178.1	GO:0000244	biological_process	spliceosomal tri-snRNP complex assembly
ENSCAFG00845004178.1	GO:0000353	biological_process	formation of quadruple SL/U4/U5/U6 snRNP
ENSCAFG00845004178.1	GO:0005688	cellular_component	U6 snRNP
ENSCAFG00845004178.1	GO:0046540	cellular_component	U4/U6 x U5 tri-snRNP complex
ENSCAFG00845002444.1	GO:0030621	molecular_function	U4 snRNA binding
ENSCAFG00845002444.1	GO:0000244	biological_process	spliceosomal tri-snRNP complex assembly
ENSCAFG00845002444.1	GO:0000353	biological_process	formation of quadruple SL/U4/U5/U6 snRNP
ENSCAFG00845002444.1	GO:0005688	cellular_component	U6 snRNP
ENSCAFG00845002444.1	GO:0046540	cellular_component	U4/U6 x U5 tri-snRNP complex
ENSCAFG00845010986.1	GO:0017070	molecular_function	U6 snRNA binding
ENSCAFG00845010986.1	GO:0000244	biological_process	spliceosomal tri-snRNP complex assembly
ENSCAFG00845010986.1	GO:0000353	biological_process	formation of quadruple SL/U4/U5/U6 snRNP
ENSCAFG00845010986.1	GO:0005687	cellular_component	U4 snRNP
ENSCAFG00845010986.1	GO:0046540	cellular_component	U4/U6 x U5 tri-snRNP complex
ENSCAFG00845005062.1	GO:0006396	biological_process	RNA processing
ENSCAFG00845005062.1	GO:0005730	cellular_component	nucleolus
ENSCAFG00845026819.1	GO:0030621	molecular_function	U4 snRNA binding
ENSCAFG00845026819.1	GO:0000244	biological_process	spliceosomal tri-snRNP complex assembly
ENSCAFG00845026819.1	GO:0000353	biological_process	formation of quadruple SL/U4/U5/U6 snRNP
ENSCAFG00845026819.1	GO:0005688	cellular_component	U6 snRNP
ENSCAFG00845026819.1	GO:0046540	cellular_component	U4/U6 x U5 tri-snRNP complex
ENSCAFG00845027188.1	GO:0017070	molecular_function	U6 snRNA binding
ENSCAFG00845027188.1	GO:0000244	biological_process	spliceosomal tri-snRNP complex assembly
ENSCAFG00845027188.1	GO:0000353	biological_process	formation of quadruple SL/U4/U5/U6 snRNP
ENSCAFG00845027188.1	GO:0005687	cellular_component	U4 snRNP
ENSCAFG00845027188.1	GO:0046540	cellular_component	U4/U6 x U5 tri-snRNP complex
ENSCAFG00845019890.1	GO:0006396	biological_process	RNA processing
ENSCAFG00845019890.1	GO:0005730	cellular_component	nucleolus
ENSCAFG00040024423.1	GO:0030621	molecular_function	U4 snRNA binding
ENSCAFG00040024423.1	GO:0000244	biological_process	spliceosomal tri-snRNP complex assembly
ENSCAFG00040024423.1	GO:0000353	biological_process	formation of quadruple SL/U4/U5/U6 snRNP
ENSCAFG00040024423.1	GO:0005688	cellular_component	U6 snRNP
ENSCAFG00040024423.1	GO:0046540	cellular_component	U4/U6 x U5 tri-snRNP complex
ENSCAFG00845003306.1	GO:0030621	molecular_function	U4 snRNA binding
ENSCAFG00845003306.1	GO:0000244	biological_process	spliceosomal tri-snRNP complex assembly
ENSCAFG00845003306.1	GO:0000353	biological_process	formation of quadruple SL/U4/U5/U6 snRNP
ENSCAFG00845003306.1	GO:0005688	cellular_component	U6 snRNP
ENSCAFG00845003306.1	GO:0046540	cellular_component	U4/U6 x U5 tri-snRNP complex
ENSCAFG00845001099.1	GO:0045131	molecular_function	pre-mRNA branch point binding
ENSCAFG00845001099.1	GO:0000348	biological_process	mRNA branch site recognition
ENSCAFG00845001099.1	GO:0005686	cellular_component	U2 snRNP
ENSCAFG00845024383.1	GO:0045131	molecular_function	pre-mRNA branch point binding
ENSCAFG00845024383.1	GO:0000348	biological_process	mRNA branch site recognition
ENSCAFG00845024383.1	GO:0005686	cellular_component	U2 snRNP
ENSCAFG00845006777.1	GO:0017070	molecular_function	U6 snRNA binding
ENSCAFG00845006777.1	GO:0000244	biological_process	spliceosomal tri-snRNP complex assembly
ENSCAFG00845006777.1	GO:0000353	biological_process	formation of quadruple SL/U4/U5/U6 snRNP
ENSCAFG00845006777.1	GO:0005687	cellular_component	U4 snRNP
ENSCAFG00845006777.1	GO:0046540	cellular_component	U4/U6 x U5 tri-snRNP complex
ENSCAFG00030003741.1	GO:0030621	molecular_function	U4 snRNA binding
ENSCAFG00030003741.1	GO:0000244	biological_process	spliceosomal tri-snRNP complex assembly
ENSCAFG00030003741.1	GO:0000353	biological_process	formation of quadruple SL/U4/U5/U6 snRNP
ENSCAFG00030003741.1	GO:0005688	cellular_component	U6 snRNP
ENSCAFG00030003741.1	GO:0046540	cellular_component	U4/U6 x U5 tri-snRNP complex
ENSCAFG00845013036.1	GO:0030621	molecular_function	U4 snRNA binding
ENSCAFG00845013036.1	GO:0000244	biological_process	spliceosomal tri-snRNP complex assembly
ENSCAFG00845013036.1	GO:0000353	biological_process	formation of quadruple SL/U4/U5/U6 snRNP
ENSCAFG00845013036.1	GO:0005688	cellular_component	U6 snRNP
ENSCAFG00845013036.1	GO:0046540	cellular_component	U4/U6 x U5 tri-snRNP complex
ENSCAFG00845008010.1	GO:0030621	molecular_function	U4 snRNA binding
ENSCAFG00845008010.1	GO:0000244	biological_process	spliceosomal tri-snRNP complex assembly
ENSCAFG00845008010.1	GO:0000353	biological_process	formation of quadruple SL/U4/U5/U6 snRNP
ENSCAFG00845008010.1	GO:0005688	cellular_component	U6 snRNP
ENSCAFG00845008010.1	GO:0046540	cellular_component	U4/U6 x U5 tri-snRNP complex
ENSCAFG00845004958.1	GO:0030621	molecular_function	U4 snRNA binding
ENSCAFG00845004958.1	GO:0000244	biological_process	spliceosomal tri-snRNP complex assembly
ENSCAFG00845004958.1	GO:0000353	biological_process	formation of quadruple SL/U4/U5/U6 snRNP
ENSCAFG00845004958.1	GO:0005688	cellular_component	U6 snRNP
ENSCAFG00845004958.1	GO:0046540	cellular_component	U4/U6 x U5 tri-snRNP complex
ENSCAFG00845029450.1	GO:0030621	molecular_function	U4 snRNA binding
ENSCAFG00845029450.1	GO:0000244	biological_process	spliceosomal tri-snRNP complex assembly
ENSCAFG00845029450.1	GO:0000353	biological_process	formation of quadruple SL/U4/U5/U6 snRNP
ENSCAFG00845029450.1	GO:0005688	cellular_component	U6 snRNP
ENSCAFG00845029450.1	GO:0046540	cellular_component	U4/U6 x U5 tri-snRNP complex
ENSCAFG00845019251.1	GO:0006396	biological_process	RNA processing
ENSCAFG00845019251.1	GO:0005730	cellular_component	nucleolus
ENSCAFG00845001592.1	GO:0017070	molecular_function	U6 snRNA binding
ENSCAFG00845001592.1	GO:0000244	biological_process	spliceosomal tri-snRNP complex assembly
ENSCAFG00845001592.1	GO:0000353	biological_process	formation of quadruple SL/U4/U5/U6 snRNP
ENSCAFG00845001592.1	GO:0005687	cellular_component	U4 snRNP
ENSCAFG00845001592.1	GO:0046540	cellular_component	U4/U6 x U5 tri-snRNP complex
ENSCAFG00845030775.1	GO:0006396	biological_process	RNA processing
ENSCAFG00845030775.1	GO:0005730	cellular_component	nucleolus
ENSCAFG00845030775.1	GO:0015030	cellular_component	Cajal body
ENSCAFG00845031066.1	GO:0030621	molecular_function	U4 snRNA binding
ENSCAFG00845031066.1	GO:0000244	biological_process	spliceosomal tri-snRNP complex assembly
